Date,VMCSUMNYA
2005-11-21 09:30:00,178.29
2005-11-22 09:30:00,253.17
2005-11-23 09:30:00,331.37
2005-11-25 09:30:00,409.22
2005-11-28 09:30:00,450.5
2005-11-29 09:30:00,485.41
2005-11-30 09:30:00,499.49
2005-12-01 09:30:00,541.65
2005-12-02 09:30:00,572.64
2005-12-05 09:30:00,588.16
2005-12-06 09:30:00,608.67
2005-12-07 09:30:00,608.2
2005-12-08 09:30:00,606.31
2005-12-09 09:30:00,612.03
2005-12-12 09:30:00,621.65
2005-12-13 09:30:00,637.52
2005-12-14 09:30:00,664.51
2005-12-15 09:30:00,674.66
2005-12-16 09:30:00,678.92
2005-12-19 09:30:00,658.85
2005-12-20 09:30:00,634.75
2005-12-21 09:30:00,627.01
2005-12-22 09:30:00,633.14
2005-12-23 09:30:00,642.95
2005-12-27 09:30:00,618.56
2005-12-28 09:30:00,603.67
2005-12-29 09:30:00,582.17
2005-12-30 09:30:00,539.46
2006-01-03 09:30:00,531.05
2006-01-04 09:30:00,542.22
2006-01-05 09:30:00,549.49
2006-01-06 09:30:00,583.31
2006-01-09 09:30:00,624.75
2006-01-10 09:30:00,657.99
2006-01-11 09:30:00,693.26
2006-01-12 09:30:00,699.16
2006-01-13 09:30:00,699.68
2006-01-17 09:30:00,679.16
2006-01-18 09:30:00,648.13
2006-01-19 09:30:00,641.68
2006-01-20 09:30:00,599.05
2006-01-23 09:30:00,572.87
2006-01-24 09:30:00,562.9
2006-01-25 09:30:00,546.95
2006-01-26 09:30:00,549.68
2006-01-27 09:30:00,564.67
2006-01-30 09:30:00,576.59
2006-01-31 09:30:00,577.43
2006-02-01 09:30:00,584.7
2006-02-02 09:30:00,561.4
2006-02-03 09:30:00,524.27
2006-02-06 09:30:00,500.61
2006-02-07 09:30:00,453.0
2006-02-08 09:30:00,425.08
2006-02-09 09:30:00,394.75
2006-02-10 09:30:00,363.88
2006-02-13 09:30:00,319.37
2006-02-14 09:30:00,302.77
2006-02-15 09:30:00,300.06
2006-02-16 09:30:00,326.22
2006-02-17 09:30:00,348.81
2006-02-21 09:30:00,360.83
2006-02-22 09:30:00,385.77
2006-02-23 09:30:00,392.24
2006-02-24 09:30:00,404.67
2006-02-27 09:30:00,421.57
2006-02-28 09:30:00,401.73
2006-03-01 09:30:00,410.75
2006-03-02 09:30:00,412.04
2006-03-03 09:30:00,405.33
2006-03-06 09:30:00,378.34
2006-03-07 09:30:00,331.58
2006-03-08 09:30:00,291.25
2006-03-09 09:30:00,241.69
2006-03-10 09:30:00,223.63
2006-03-13 09:30:00,218.8
2006-03-14 09:30:00,245.91
2006-03-15 09:30:00,285.82
2006-03-16 09:30:00,327.93
2006-03-17 09:30:00,367.17
2006-03-20 09:30:00,389.57
2006-03-21 09:30:00,384.55
2006-03-22 09:30:00,400.8
2006-03-23 09:30:00,410.47
2006-03-24 09:30:00,433.01
2006-03-27 09:30:00,445.35
2006-03-28 09:30:00,432.28
2006-03-29 09:30:00,448.0
2006-03-30 09:30:00,457.57
2006-03-31 09:30:00,452.71
2006-04-03 09:30:00,455.99
2006-04-04 09:30:00,472.17
2006-04-05 09:30:00,499.56
2006-04-06 09:30:00,519.62
2006-04-07 09:30:00,499.02
2006-04-10 09:30:00,473.87
2006-04-11 09:30:00,420.09
2006-04-12 09:30:00,378.82
2006-04-13 09:30:00,345.6
2006-04-17 09:30:00,309.36
2006-04-18 09:30:00,317.45
2006-04-19 09:30:00,337.07
2006-04-20 09:30:00,357.68
2006-04-21 09:30:00,375.13
2006-04-24 09:30:00,373.08
2006-04-25 09:30:00,358.28
2006-04-26 09:30:00,351.2
2006-04-27 09:30:00,343.35
2006-04-28 09:30:00,343.63
2006-05-01 09:30:00,336.13
2006-05-02 09:30:00,347.17
2006-05-03 09:30:00,342.95
2006-05-04 09:30:00,349.47
2006-05-05 09:30:00,382.72
2006-05-08 09:30:00,412.61
2006-05-09 09:30:00,438.94
2006-05-10 09:30:00,453.21
2006-05-11 09:30:00,429.29
2006-05-12 09:30:00,371.95
2006-05-15 09:30:00,313.98
2006-05-16 09:30:00,258.78
2006-05-17 09:30:00,170.22
2006-05-18 09:30:00,69.91
2006-05-19 09:30:00,-4.59
2006-05-22 09:30:00,-94.72
2006-05-23 09:30:00,-177.3
2006-05-24 09:30:00,-257.71
2006-05-25 09:30:00,-289.4
2006-05-26 09:30:00,-286.33
2006-05-30 09:30:00,-321.18
2006-05-31 09:30:00,-315.45
2006-06-01 09:30:00,-274.56
2006-06-02 09:30:00,-226.98
2006-06-05 09:30:00,-226.47
2006-06-06 09:30:00,-241.58
2006-06-07 09:30:00,-271.03
2006-06-08 09:30:00,-304.17
2006-06-09 09:30:00,-343.64
2006-06-12 09:30:00,-415.47
2006-06-13 09:30:00,-508.6
2006-06-14 09:30:00,-569.71
2006-06-15 09:30:00,-573.38
2006-06-16 09:30:00,-593.08
2006-06-19 09:30:00,-636.97
2006-06-20 09:30:00,-678.53
2006-06-21 09:30:00,-678.99
2006-06-22 09:30:00,-694.82
2006-06-23 09:30:00,-699.12
2006-06-26 09:30:00,-679.76
2006-06-27 09:30:00,-689.96
2006-06-28 09:30:00,-680.88
2006-06-29 09:30:00,-627.02
2006-06-30 09:30:00,-568.49
2006-07-03 09:30:00,-491.3
2006-07-05 09:30:00,-449.35
2006-07-06 09:30:00,-401.91
2006-07-07 09:30:00,-380.98
2006-07-10 09:30:00,-355.82
2006-07-11 09:30:00,-326.35
2006-07-12 09:30:00,-328.15
2006-07-13 09:30:00,-366.01
2006-07-14 09:30:00,-417.45
2006-07-17 09:30:00,-468.58
2006-07-18 09:30:00,-508.69
2006-07-19 09:30:00,-497.77
2006-07-20 09:30:00,-511.17
2006-07-21 09:30:00,-548.6
2006-07-24 09:30:00,-538.13
2006-07-25 09:30:00,-503.63
2006-07-26 09:30:00,-468.43
2006-07-27 09:30:00,-449.0
2006-07-28 09:30:00,-399.29
2006-07-31 09:30:00,-356.82
2006-08-01 09:30:00,-331.99
2006-08-02 09:30:00,-290.21
2006-08-03 09:30:00,-248.72
2006-08-04 09:30:00,-215.02
2006-08-07 09:30:00,-197.53
2006-08-08 09:30:00,-198.43
2006-08-09 09:30:00,-212.51
2006-08-10 09:30:00,-214.24
2006-08-11 09:30:00,-235.9
2006-08-14 09:30:00,-249.86
2006-08-15 09:30:00,-222.05
2006-08-16 09:30:00,-167.1
2006-08-17 09:30:00,-114.85
2006-08-18 09:30:00,-57.72
2006-08-21 09:30:00,-23.63
2006-08-22 09:30:00,12.78
2006-08-23 09:30:00,22.46
2006-08-24 09:30:00,29.87
2006-08-25 09:30:00,34.32
2006-08-28 09:30:00,59.3
2006-08-29 09:30:00,99.06
2006-08-30 09:30:00,139.5
2006-08-31 09:30:00,179.27
2006-09-01 09:30:00,236.01
2006-09-05 09:30:00,295.63
2006-09-06 09:30:00,312.32
2006-09-07 09:30:00,309.24
2006-09-08 09:30:00,313.81
2006-09-11 09:30:00,309.68
2006-09-12 09:30:00,331.39
2006-09-13 09:30:00,366.89
2006-09-14 09:30:00,383.24
2006-09-15 09:30:00,401.26
2006-09-18 09:30:00,420.97
2006-09-19 09:30:00,421.73
2006-09-20 09:30:00,432.85
2006-09-21 09:30:00,426.97
2006-09-22 09:30:00,406.51
2006-09-25 09:30:00,407.68
2006-09-26 09:30:00,428.87
2006-09-27 09:30:00,450.95
2006-09-28 09:30:00,468.38
2006-09-29 09:30:00,475.34
2006-10-02 09:30:00,467.08
2006-10-03 09:30:00,456.52
2006-10-04 09:30:00,478.41
2006-10-05 09:30:00,510.0
2006-10-06 09:30:00,519.04
2006-10-09 09:30:00,533.77
2006-10-10 09:30:00,556.69
2006-10-11 09:30:00,564.93
2006-10-12 09:30:00,602.4
2006-10-13 09:30:00,642.26
2006-10-16 09:30:00,691.45
2006-10-17 09:30:00,710.35
2006-10-18 09:30:00,720.93
2006-10-19 09:30:00,730.49
2006-10-20 09:30:00,729.56
2006-10-23 09:30:00,741.97
2006-10-24 09:30:00,757.82
2006-10-25 09:30:00,784.43
2006-10-26 09:30:00,819.53
2006-10-27 09:30:00,820.73
2006-10-30 09:30:00,815.57
2006-10-31 09:30:00,803.5
2006-11-01 09:30:00,762.66
2006-11-02 09:30:00,720.59
2006-11-03 09:30:00,675.14
2006-11-06 09:30:00,666.03
2006-11-07 09:30:00,659.88
2006-11-08 09:30:00,659.39
2006-11-09 09:30:00,645.51
2006-11-10 09:30:00,636.7
2006-11-13 09:30:00,633.63
2006-11-14 09:30:00,652.75
2006-11-15 09:30:00,684.45
2006-11-16 09:30:00,718.13
2006-11-17 09:30:00,742.61
2006-11-20 09:30:00,756.27
2006-11-21 09:30:00,775.32
2006-11-22 09:30:00,802.08
2006-11-24 09:30:00,814.56
2006-11-27 09:30:00,782.1
2006-11-28 09:30:00,762.5
2006-11-29 09:30:00,774.49
2006-11-30 09:30:00,779.45
2006-12-01 09:30:00,769.3
2006-12-04 09:30:00,782.15
2006-12-05 09:30:00,804.99
2006-12-06 09:30:00,815.48
2006-12-07 09:30:00,807.32
2006-12-08 09:30:00,799.62
2006-12-11 09:30:00,794.37
2006-12-12 09:30:00,773.17
2006-12-13 09:30:00,754.05
2006-12-14 09:30:00,760.89
2006-12-15 09:30:00,760.89
2006-12-18 09:30:00,743.99
2006-12-19 09:30:00,733.98
2006-12-20 09:30:00,724.63
2006-12-21 09:30:00,696.79
2006-12-22 09:30:00,650.31
2006-12-26 09:30:00,628.99
2006-12-27 09:30:00,644.61
2006-12-28 09:30:00,645.84
2006-12-29 09:30:00,621.72
2007-01-03 09:30:00,596.26
2007-01-04 09:30:00,566.59
2007-01-05 09:30:00,513.47
2007-01-08 09:30:00,475.8
2007-01-09 09:30:00,436.56
2007-01-10 09:30:00,406.89
2007-01-11 09:30:00,400.75
2007-01-12 09:30:00,413.11
2007-01-16 09:30:00,420.32
2007-01-17 09:30:00,430.57
2007-01-18 09:30:00,426.36
2007-01-19 09:30:00,441.45
2007-01-22 09:30:00,432.17
2007-01-23 09:30:00,439.2
2007-01-24 09:30:00,468.2
2007-01-25 09:30:00,467.26
2007-01-26 09:30:00,466.45
2007-01-29 09:30:00,461.03
2007-01-30 09:30:00,475.18
2007-01-31 09:30:00,506.78
2007-02-01 09:30:00,558.43
2007-02-02 09:30:00,605.5
2007-02-05 09:30:00,642.17
2007-02-06 09:30:00,678.32
2007-02-07 09:30:00,708.64
2007-02-08 09:30:00,728.32
2007-02-09 09:30:00,717.8
2007-02-12 09:30:00,690.58
2007-02-13 09:30:00,693.5
2007-02-14 09:30:00,718.25
2007-02-15 09:30:00,742.43
2007-02-16 09:30:00,759.26
2007-02-20 09:30:00,780.62
2007-02-21 09:30:00,792.5
2007-02-22 09:30:00,794.41
2007-02-23 09:30:00,783.67
2007-02-26 09:30:00,771.25
2007-02-27 09:30:00,707.76
2007-02-28 09:30:00,664.65
2007-03-01 09:30:00,609.36
2007-03-02 09:30:00,521.35
2007-03-05 09:30:00,402.07
2007-03-06 09:30:00,341.87
2007-03-07 09:30:00,289.15
2007-03-08 09:30:00,270.22
2007-03-09 09:30:00,258.66
2007-03-12 09:30:00,256.39
2007-03-13 09:30:00,208.65
2007-03-14 09:30:00,186.13
2007-03-15 09:30:00,189.7
2007-03-16 09:30:00,172.49
2007-03-19 09:30:00,192.09
2007-03-20 09:30:00,231.44
2007-03-21 09:30:00,305.02
2007-03-22 09:30:00,363.06
2007-03-23 09:30:00,420.92
2007-03-26 09:30:00,468.13
2007-03-27 09:30:00,483.14
2007-03-28 09:30:00,466.71
2007-03-29 09:30:00,463.46
2007-03-30 09:30:00,453.02
2007-04-02 09:30:00,456.18
2007-04-03 09:30:00,485.69
2007-04-04 09:30:00,513.15
2007-04-05 09:30:00,550.92
2007-04-09 09:30:00,587.15
2007-04-10 09:30:00,627.57
2007-04-11 09:30:00,639.04
2007-04-12 09:30:00,669.26
2007-04-13 09:30:00,707.35
2007-04-16 09:30:00,767.15
2007-04-17 09:30:00,815.46
2007-04-18 09:30:00,850.15
2007-04-19 09:30:00,865.32
2007-04-20 09:30:00,904.49
2007-04-23 09:30:00,928.12
2007-04-24 09:30:00,940.72
2007-04-25 09:30:00,978.47
2007-04-26 09:30:00,1001.68
2007-04-27 09:30:00,1004.15
2007-04-30 09:30:00,971.56
2007-05-01 09:30:00,944.77
2007-05-02 09:30:00,949.54
2007-05-03 09:30:00,963.83
2007-05-04 09:30:00,981.94
2007-05-07 09:30:00,1002.97
2007-05-08 09:30:00,1005.06
2007-05-09 09:30:00,1020.91
2007-05-10 09:30:00,990.02
2007-05-11 09:30:00,991.5
2007-05-14 09:30:00,977.44
2007-05-15 09:30:00,952.19
2007-05-16 09:30:00,948.19
2007-05-17 09:30:00,937.29
2007-05-18 09:30:00,948.05
2007-05-21 09:30:00,964.87
2007-05-22 09:30:00,975.54
2007-05-23 09:30:00,978.69
2007-05-24 09:30:00,944.85
2007-05-25 09:30:00,935.42
2007-05-29 09:30:00,930.76
2007-05-30 09:30:00,951.57
2007-05-31 09:30:00,970.14
2007-06-01 09:30:00,1003.06
2007-06-04 09:30:00,1034.57
2007-06-05 09:30:00,1029.56
2007-06-06 09:30:00,984.15
2007-06-07 09:30:00,895.88
2007-06-08 09:30:00,853.64
2007-06-11 09:30:00,815.68
2007-06-12 09:30:00,740.54
2007-06-13 09:30:00,711.42
2007-06-14 09:30:00,703.99
2007-06-15 09:30:00,724.14
2007-06-18 09:30:00,732.87
2007-06-19 09:30:00,743.42
2007-06-20 09:30:00,719.21
2007-06-21 09:30:00,715.63
2007-06-22 09:30:00,681.34
2007-06-25 09:30:00,623.51
2007-06-26 09:30:00,552.31
2007-06-27 09:30:00,517.71
2007-06-28 09:30:00,487.19
2007-06-29 09:30:00,451.96
2007-07-02 09:30:00,454.47
2007-07-03 09:30:00,468.0
2007-07-05 09:30:00,477.45
2007-07-06 09:30:00,504.91
2007-07-09 09:30:00,526.37
2007-07-10 09:30:00,505.74
2007-07-11 09:30:00,500.59
2007-07-12 09:30:00,531.26
2007-07-13 09:30:00,565.63
2007-07-16 09:30:00,576.76
2007-07-17 09:30:00,574.64
2007-07-18 09:30:00,557.77
2007-07-19 09:30:00,551.22
2007-07-20 09:30:00,504.91
2007-07-23 09:30:00,469.53
2007-07-24 09:30:00,393.66
2007-07-25 09:30:00,322.44
2007-07-26 09:30:00,216.08
2007-07-27 09:30:00,92.3
2007-07-30 09:30:00,11.63
2007-07-31 09:30:00,-85.2
2007-08-01 09:30:00,-165.23
2007-08-02 09:30:00,-220.87
2007-08-03 09:30:00,-311.83
2007-08-06 09:30:00,-366.48
2007-08-07 09:30:00,-396.09
2007-08-08 09:30:00,-393.79
2007-08-09 09:30:00,-425.39
2007-08-10 09:30:00,-454.82
2007-08-13 09:30:00,-476.33
2007-08-14 09:30:00,-534.95
2007-08-15 09:30:00,-619.6
2007-08-16 09:30:00,-695.05
2007-08-17 09:30:00,-715.42
2007-08-20 09:30:00,-725.42
2007-08-21 09:30:00,-721.53
2007-08-22 09:30:00,-680.74
2007-08-23 09:30:00,-645.7
2007-08-24 09:30:00,-577.03
2007-08-27 09:30:00,-542.32
2007-08-28 09:30:00,-555.39
2007-08-29 09:30:00,-518.27
2007-08-30 09:30:00,-502.71
2007-08-31 09:30:00,-445.63
2007-09-04 09:30:00,-365.81
2007-09-05 09:30:00,-326.68
2007-09-06 09:30:00,-277.03
2007-09-07 09:30:00,-273.45
2007-09-10 09:30:00,-287.28
2007-09-11 09:30:00,-262.9
2007-09-12 09:30:00,-244.57
2007-09-13 09:30:00,-205.14
2007-09-14 09:30:00,-163.88
2007-09-17 09:30:00,-149.0
2007-09-18 09:30:00,-88.78
2007-09-19 09:30:00,-18.67
2007-09-20 09:30:00,21.02
2007-09-21 09:30:00,72.02
2007-09-24 09:30:00,99.93
2007-09-25 09:30:00,115.58
2007-09-26 09:30:00,146.5
2007-09-27 09:30:00,189.15
2007-09-28 09:30:00,213.43
2007-10-01 09:30:00,264.18
2007-10-02 09:30:00,312.75
2007-10-03 09:30:00,340.58
2007-10-04 09:30:00,372.69
2007-10-05 09:30:00,433.7
2007-10-08 09:30:00,462.33
2007-10-09 09:30:00,510.32
2007-10-10 09:30:00,542.74
2007-10-11 09:30:00,558.35
2007-10-12 09:30:00,580.43
2007-10-15 09:30:00,570.54
2007-10-16 09:30:00,532.3
2007-10-17 09:30:00,496.51
2007-10-18 09:30:00,460.57
2007-10-19 09:30:00,382.6
2007-10-22 09:30:00,324.8
2007-10-23 09:30:00,292.11
2007-10-24 09:30:00,251.22
2007-10-25 09:30:00,212.98
2007-10-26 09:30:00,212.39
2007-10-29 09:30:00,225.24
2007-10-30 09:30:00,216.53
2007-10-31 09:30:00,236.8
2007-11-01 09:30:00,208.07
2007-11-02 09:30:00,176.6
2007-11-05 09:30:00,122.68
2007-11-06 09:30:00,98.48
2007-11-07 09:30:00,33.27
2007-11-08 09:30:00,-21.06
2007-11-09 09:30:00,-87.69
2007-11-12 09:30:00,-159.94
2007-11-13 09:30:00,-177.45
2007-11-14 09:30:00,-206.21
2007-11-15 09:30:00,-260.87
2007-11-16 09:30:00,-303.35
2007-11-19 09:30:00,-377.69
2007-11-20 09:30:00,-440.97
2007-11-21 09:30:00,-526.72
2007-11-23 09:30:00,-554.3
2007-11-26 09:30:00,-612.03
2007-11-27 09:30:00,-633.09
2007-11-28 09:30:00,-602.48
2007-11-29 09:30:00,-576.46
2007-11-30 09:30:00,-527.19
2007-12-03 09:30:00,-498.35
2007-12-04 09:30:00,-490.48
2007-12-05 09:30:00,-450.77
2007-12-06 09:30:00,-379.49
2007-12-07 09:30:00,-313.71
2007-12-10 09:30:00,-233.42
2007-12-11 09:30:00,-207.04
2007-12-12 09:30:00,-175.09
2007-12-13 09:30:00,-160.55
2007-12-14 09:30:00,-183.34
2007-12-17 09:30:00,-233.39
2007-12-18 09:30:00,-258.87
2007-12-19 09:30:00,-285.8
2007-12-20 09:30:00,-301.64
2007-12-21 09:30:00,-277.59
2007-12-24 09:30:00,-228.0
2007-12-26 09:30:00,-183.72
2007-12-27 09:30:00,-183.52
2007-12-28 09:30:00,-187.12
2007-12-31 09:30:00,-197.16
2008-01-02 09:30:00,-232.5
2008-01-03 09:30:00,-271.35
2008-01-04 09:30:00,-346.73
2008-01-07 09:30:00,-408.07
2008-01-08 09:30:00,-488.62
2008-01-09 09:30:00,-542.47
2008-01-10 09:30:00,-560.06
2008-01-11 09:30:00,-595.85
2008-01-14 09:30:00,-602.05
2008-01-15 09:30:00,-646.99
2008-01-16 09:30:00,-684.65
2008-01-17 09:30:00,-753.89
2008-01-18 09:30:00,-819.24
2008-01-22 09:30:00,-877.45
2008-01-23 09:30:00,-899.23
2008-01-24 09:30:00,-899.74
2008-01-25 09:30:00,-919.24
2008-01-28 09:30:00,-894.14
2008-01-29 09:30:00,-850.79
2008-01-30 09:30:00,-823.06
2008-01-31 09:30:00,-763.11
2008-02-01 09:30:00,-673.87
2008-02-04 09:30:00,-613.48
2008-02-05 09:30:00,-601.43
2008-02-06 09:30:00,-607.6
2008-02-07 09:30:00,-595.7
2008-02-08 09:30:00,-596.77
2008-02-11 09:30:00,-583.41
2008-02-12 09:30:00,-553.15
2008-02-13 09:30:00,-496.95
2008-02-14 09:30:00,-479.3
2008-02-15 09:30:00,-462.09
2008-02-19 09:30:00,-444.41
2008-02-20 09:30:00,-405.98
2008-02-21 09:30:00,-401.44
2008-02-22 09:30:00,-372.71
2008-02-25 09:30:00,-309.82
2008-02-26 09:30:00,-231.73
2008-02-27 09:30:00,-164.66
2008-02-28 09:30:00,-129.57
2008-02-29 09:30:00,-143.37
2008-03-03 09:30:00,-157.27
2008-03-04 09:30:00,-186.88
2008-03-05 09:30:00,-198.04
2008-03-06 09:30:00,-251.16
2008-03-07 09:30:00,-313.95
2008-03-10 09:30:00,-405.66
2008-03-11 09:30:00,-442.04
2008-03-12 09:30:00,-489.72
2008-03-13 09:30:00,-516.95
2008-03-14 09:30:00,-579.79
2008-03-17 09:30:00,-658.43
2008-03-18 09:30:00,-677.22
2008-03-19 09:30:00,-721.69
2008-03-20 09:30:00,-729.65
2008-03-24 09:30:00,-702.39
2008-03-25 09:30:00,-664.28
2008-03-26 09:30:00,-646.81
2008-03-27 09:30:00,-652.73
2008-03-28 09:30:00,-680.78
2008-03-31 09:30:00,-683.91
2008-04-01 09:30:00,-642.14
2008-04-02 09:30:00,-594.99
2008-04-03 09:30:00,-541.28
2008-04-04 09:30:00,-492.05
2008-04-07 09:30:00,-434.79
2008-04-08 09:30:00,-395.21
2008-04-09 09:30:00,-388.03
2008-04-10 09:30:00,-368.73
2008-04-11 09:30:00,-390.64
2008-04-14 09:30:00,-420.06
2008-04-15 09:30:00,-427.89
2008-04-16 09:30:00,-395.72
2008-04-17 09:30:00,-364.46
2008-04-18 09:30:00,-305.26
2008-04-21 09:30:00,-258.28
2008-04-22 09:30:00,-240.72
2008-04-23 09:30:00,-227.05
2008-04-24 09:30:00,-198.41
2008-04-25 09:30:00,-154.24
2008-04-28 09:30:00,-113.32
2008-04-29 09:30:00,-86.11
2008-04-30 09:30:00,-67.7
2008-05-01 09:30:00,-24.8
2008-05-02 09:30:00,21.05
2008-05-05 09:30:00,51.47
2008-05-06 09:30:00,95.88
2008-05-07 09:30:00,100.83
2008-05-08 09:30:00,109.43
2008-05-09 09:30:00,102.44
2008-05-12 09:30:00,121.95
2008-05-13 09:30:00,141.41
2008-05-14 09:30:00,171.16
2008-05-15 09:30:00,225.01
2008-05-16 09:30:00,268.04
2008-05-19 09:30:00,304.63
2008-05-20 09:30:00,311.42
2008-05-21 09:30:00,283.24
2008-05-22 09:30:00,262.72
2008-05-23 09:30:00,210.22
2008-05-27 09:30:00,174.3
2008-05-28 09:30:00,152.94
2008-05-29 09:30:00,145.47
2008-05-30 09:30:00,141.21
2008-06-02 09:30:00,110.24
2008-06-03 09:30:00,72.69
2008-06-04 09:30:00,34.74
2008-06-05 09:30:00,37.72
2008-06-06 09:30:00,-2.14
2008-06-09 09:30:00,-49.57
2008-06-10 09:30:00,-96.67
2008-06-11 09:30:00,-170.96
2008-06-12 09:30:00,-224.91
2008-06-13 09:30:00,-239.83
2008-06-16 09:30:00,-243.3
2008-06-17 09:30:00,-259.44
2008-06-18 09:30:00,-296.68
2008-06-19 09:30:00,-321.47
2008-06-20 09:30:00,-377.04
2008-06-23 09:30:00,-436.39
2008-06-24 09:30:00,-489.62
2008-06-25 09:30:00,-512.12
2008-06-26 09:30:00,-570.98
2008-06-27 09:30:00,-629.25
2008-06-30 09:30:00,-682.23
2008-07-01 09:30:00,-724.54
2008-07-02 09:30:00,-790.23
2008-07-03 09:30:00,-851.64
2008-07-07 09:30:00,-919.72
2008-07-08 09:30:00,-948.58
2008-07-09 09:30:00,-999.68
2008-07-10 09:30:00,-1037.43
2008-07-11 09:30:00,-1085.76
2008-07-14 09:30:00,-1143.77
2008-07-15 09:30:00,-1208.54
2008-07-16 09:30:00,-1229.26
2008-07-17 09:30:00,-1219.87
2008-07-18 09:30:00,-1198.09
2008-07-21 09:30:00,-1170.49
2008-07-22 09:30:00,-1121.37
2008-07-23 09:30:00,-1058.55
2008-07-24 09:30:00,-1036.14
2008-07-25 09:30:00,-1008.77
2008-07-28 09:30:00,-1010.74
2008-07-29 09:30:00,-974.38
2008-07-30 09:30:00,-917.15
2008-07-31 09:30:00,-882.37
2008-08-01 09:30:00,-853.71
2008-08-04 09:30:00,-841.78
2008-08-05 09:30:00,-796.02
2008-08-06 09:30:00,-746.63
2008-08-07 09:30:00,-732.24
2008-08-08 09:30:00,-688.18
2008-08-11 09:30:00,-632.04
2008-08-12 09:30:00,-603.27
2008-08-13 09:30:00,-583.1
2008-08-14 09:30:00,-546.28
2008-08-15 09:30:00,-498.88
2008-08-18 09:30:00,-489.45
2008-08-19 09:30:00,-503.38
2008-08-20 09:30:00,-502.38
2008-08-21 09:30:00,-497.26
2008-08-22 09:30:00,-466.91
2008-08-25 09:30:00,-476.96
2008-08-26 09:30:00,-470.06
2008-08-27 09:30:00,-433.21
2008-08-28 09:30:00,-367.66
2008-08-29 09:30:00,-334.45
2008-09-02 09:30:00,-299.05
2008-09-03 09:30:00,-268.03
2008-09-04 09:30:00,-282.86
2008-09-05 09:30:00,-284.24
2008-09-08 09:30:00,-270.2
2008-09-09 09:30:00,-298.14
2008-09-10 09:30:00,-317.1
2008-09-11 09:30:00,-316.44
2008-09-12 09:30:00,-304.62
2008-09-15 09:30:00,-338.55
2008-09-16 09:30:00,-351.74
2008-09-17 09:30:00,-406.13
2008-09-18 09:30:00,-412.04
2008-09-19 09:30:00,-378.91
2008-09-22 09:30:00,-381.58
2008-09-23 09:30:00,-408.36
2008-09-24 09:30:00,-439.69
2008-09-25 09:30:00,-442.59
2008-09-26 09:30:00,-453.95
2008-09-29 09:30:00,-508.94
2008-09-30 09:30:00,-513.54
2008-10-01 09:30:00,-516.1
2008-10-02 09:30:00,-554.58
2008-10-03 09:30:00,-604.18
2008-10-06 09:30:00,-687.19
2008-10-07 09:30:00,-800.45
2008-10-08 09:30:00,-909.32
2008-10-09 09:30:00,-1042.03
2008-10-10 09:30:00,-1163.91
2008-10-13 09:30:00,-1217.47
2008-10-14 09:30:00,-1261.43
2008-10-15 09:30:00,-1340.49
2008-10-16 09:30:00,-1372.46
2008-10-17 09:30:00,-1395.88
2008-10-20 09:30:00,-1371.75
2008-10-21 09:30:00,-1374.49
2008-10-22 09:30:00,-1416.47
2008-10-23 09:30:00,-1450.4
2008-10-24 09:30:00,-1507.86
2008-10-27 09:30:00,-1587.72
2008-10-28 09:30:00,-1603.1
2008-10-29 09:30:00,-1605.29
2008-10-30 09:30:00,-1565.61
2008-10-31 09:30:00,-1500.23
2008-11-03 09:30:00,-1438.15
2008-11-04 09:30:00,-1340.23
2008-11-05 09:30:00,-1293.91
2008-11-06 09:30:00,-1293.0
2008-11-07 09:30:00,-1254.41
2008-11-10 09:30:00,-1234.63
2008-11-11 09:30:00,-1247.21
2008-11-12 09:30:00,-1297.95
2008-11-13 09:30:00,-1291.63
2008-11-14 09:30:00,-1318.84
2008-11-17 09:30:00,-1367.92
2008-11-18 09:30:00,-1407.5
2008-11-19 09:30:00,-1482.6
2008-11-20 09:30:00,-1583.49
2008-11-21 09:30:00,-1631.94
2008-11-24 09:30:00,-1622.44
2008-11-25 09:30:00,-1590.38
2008-11-26 09:30:00,-1514.6
2008-11-28 09:30:00,-1424.18
2008-12-01 09:30:00,-1388.47
2008-12-02 09:30:00,-1311.8
2008-12-03 09:30:00,-1212.85
2008-12-04 09:30:00,-1150.45
2008-12-05 09:30:00,-1055.75
2008-12-08 09:30:00,37.2238
2008-12-09 09:30:00,48.6175
2008-12-10 09:30:00,76.1779
2008-12-11 09:30:00,64.8098
2008-12-12 09:30:00,76.0572
2008-12-15 09:30:00,64.9857
2008-12-16 09:30:00,98.9689
2008-12-17 09:30:00,125.1647
2008-12-18 09:30:00,120.4787
2008-12-19 09:30:00,122.8192
2008-12-22 09:30:00,92.8952
2008-12-23 09:30:00,47.6284
2008-12-24 09:30:00,20.5674
2008-12-26 09:30:00,20.1114
2008-12-29 09:30:00,2.8691
2008-12-30 09:30:00,27.8347
2008-12-31 09:30:00,79.8228
2009-01-02 09:30:00,163.5802
2009-01-05 09:30:00,240.0555
2009-01-06 09:30:00,331.1063
2009-01-07 09:30:00,369.9432
2009-01-08 09:30:00,414.3039
2009-01-09 09:30:00,415.6588
2009-01-12 09:30:00,376.2402
2009-01-13 09:30:00,347.9574
2009-01-14 09:30:00,275.2385
2009-01-15 09:30:00,208.4879
2009-01-16 09:30:00,157.0318
2009-01-20 09:30:00,65.8361
2009-01-21 09:30:00,26.9161
